split,specimen,qoi,time_h,parameter,method,index_type,value,ci_low,ci_high
50/50,C1,normalized_retention,137.14285714285714,k,morris,sigma,0.017774758275605887,,
50/50,C1,normalized_retention,137.14285714285714,alpha,sobol,first,0.9052213751713144,0.8943044532332985,0.9154846443508957
50/50,C1,normalized_retention,137.14285714285714,alpha,sobol,total,0.8860520050989953,0.7922518250373437,0.9812770723902378
50/50,C1,normalized_retention,137.14285714285714,alpha,morris,mu_star,0.22025206397929234,,
50/50,C1,normalized_retention,137.14285714285714,alpha,morris,sigma,0.03978684581769525,,
50/50,C1,normalized_retention,137.14285714285714,f_inf,sobol,first,-0.01625096885425248,-0.12206265074983944,0.09517229005814425
50/50,C1,normalized_retention,137.14285714285714,f_inf,sobol,total,3.110190414573506e-14,2.7345831595464357e-14,3.5909079700984145e-14
50/50,C1,normalized_retention,137.14285714285714,f_inf,morris,mu_star,4.236684782166211e-08,,
50/50,C1,normalized_retention,137.14285714285714,f_inf,morris,sigma,1.627173369268825e-08,,
50/50,C1,normalized_retention,148.57142857142858,k,sobol,first,0.08654663841496524,-0.0022545329384571094,0.18542721779173632
50/50,C1,normalized_retention,148.57142857142858,k,sobol,total,0.0915483092395365,0.08118541892797514,0.1022214677487465
50/50,C1,normalized_retention,148.57142857142858,k,morris,mu_star,0.07723398110361365,,
50/50,C1,normalized_retention,148.57142857142858,k,morris,sigma,0.018233670227929776,,
50/50,C1,normalized_retention,148.57142857142858,alpha,sobol,first,0.9083264400325322,0.897701907002644,0.9182634271730149
50/50,C1,normalized_retention,148.57142857142858,alpha,sobol,total,0.8891094056622589,0.7951476736483536,0.9842806377640623
50/50,C1,normalized_retention,148.57142857142858,alpha,morris,mu_star,0.23162075131847448,,
50/50,C1,normalized_retention,148.57142857142858,alpha,morris,sigma,0.04148704227563864,,
50/50,C1,normalized_retention,148.57142857142858,f_inf,sobol,first,-0.015795290406902085,-0.1212719014438275,0.09561813459960711
50/50,C1,normalized_retention,148.57142857142858,f_inf,sobol,total,3.0731812840643484e-14,2.7014512245926553e-14,3.5504919304269966e-14
50/50,C1,normalized_retention,148.57142857142858,f_inf,morris,mu_star,4.4194095200067454e-08,,
50/50,C1,normalized_retention,148.57142857142858,f_inf,morris,sigma,1.7046946545611803e-08,,
50/50,C1,normalized_retention,160.0,k,sobol,first,0.08423929512415906,-0.00461354263244163,0.18309967527507026
50/50,C1,normalized_retention,160.0,k,sobol,total,0.08876891046871908,0.07870077292098777,0.0991298432541541
50/50,C1,normalized_retention,160.0,k,morris,mu_star,0.07948837426508223,,
50/50,C1,normalized_retention,160.0,k,morris,sigma,0.01861923280822413,,
50/50,C1,normalized_retention,160.0,alpha,sobol,first,0.91110626686764,0.9007394715079592,0.9207129445922388
50/50,C1,normalized_retention,160.0,alpha,sobol,total,0.8918684312092817,0.7978024222527037,0.9869692992347916
50/50,C1,normalized_retention,160.0,alpha,morris,mu_star,0.2424122044578553,,
50/50,C1,normalized_retention,160.0,alpha,morris,sigma,0.04302649405766962,,
50/50,C1,normalized_retention,160.0,f_inf,sobol,first,-0.015405301584118236,-0.12056510677992033,0.0959804061565182
50/50,C1,normalized_retention,160.0,f_inf,sobol,total,3.0425624617430735e-14,2.674103299154251e-14,3.517312551526193e-14
50/50,C1,normalized_retention,160.0,f_inf,morris,mu_star,4.593666168284383e-08,,
50/50,C1,normalized_retention,160.0,f_inf,morris,sigma,1.7779286172885256e-08,,
50/50,C1,normalized_retention,171.42857142857144,k,sobol,first,0.08216711066414506,-0.00672682906564308,0.18097069851264572
50/50,C1,normalized_retention,171.42857142857144,k,sobol,total,0.08625922721890986,0.07646179789695293,0.09634472554197489
50/50,C1,normalized_retention,171.42857142857144,k,morris,mu_star,0.08157500329891662,,
50/50,C1,normalized_retention,171.42857142857144,k,morris,sigma,0.018939371180805766,,
50/50,C1,normalized_retention,171.42857142857144,alpha,sobol,first,0.9136162669550358,0.9034853285714818,0.9229200559254584
50/50,C1,normalized_retention,171.42857142857144,alpha,sobol,total,0.8943801298368886,0.800232454790617,0.9893979000232878
50/50,C1,normalized_retention,171.42857142857144,alpha,morris,mu_star,0.25267332136750925,,
50/50,C1,normalized_retention,171.42857142857144,alpha,morris,sigma,0.04441809035930389,,
50/50,C1,normalized_retention,171.42857142857144,f_inf,sobol,first,-0.015070004049995145,-0.11992949384317116,0.09627388744958842
50/50,C1,normalized_retention,171.42857142857144,f_inf,sobol,total,3.017165582566202e-14,2.6515178667506078e-14,3.490047498193382e-14
50/50,C1,normalized_retention,171.42857142857144,f_inf,morris,mu_star,4.7602616365383097e-08,,
50/50,C1,normalized_retention,171.42857142857144,f_inf,morris,sigma,1.847242514059846e-08,,
50/50,C1,normalized_retention,182.85714285714286,k,sobol,first,0.08029134628893908,-0.008634877996932732,0.1790081672723826
50/50,C1,normalized_retention,182.85714285714286,k,sobol,total,0.08397643550828561,0.07442916234566771,0.09381701283427535
50/50,C1,normalized_retention,182.85714285714286,k,morris,mu_star,0.08351045149433466,,
50/50,C1,normalized_retention,182.85714285714286,k,morris,sigma,0.019200983100857574,,
50/50,C1,normalized_retention,182.85714285714286,alpha,sobol,first,0.9158992747542568,0.9059855076972458,0.9249236356142363
50/50,C1,normalized_retention,182.85714285714286,alpha,sobol,total,0.8966838683851284,0.8024728742538705,0.9916086424796989
50/50,C1,normalized_retention,182.85714285714286,alpha,morris,mu_star,0.2624451032829377,,
50/50,C1,normalized_retention,182.85714285714286,alpha,morris,sigma,0.04567336399302469,,
50/50,C1,normalized_retention,182.85714285714286,f_inf,sobol,first,-0.01478073536804736,-0.11940536964196269,0.0965100711314566
50/50,C1,normalized_retention,182.85714285714286,f_inf,sobol,total,2.9960958293507827e-14,2.632895882227948e-14,3.465403204289321e-14
50/50,C1,normalized_retention,182.85714285714286,f_inf,morris,mu_star,4.9198817494988664e-08,,
50/50,C1,normalized_retention,182.85714285714286,f_inf,morris,sigma,1.912956207910709e-08,,
50/50,C1,normalized_retention,194.28571428571428,k,sobol,first,0.07858169934874548,-0.010369354312369827,0.17718699672133345
50/50,C1,normalized_retention,194.28571428571428,k,sobol,total,0.08188682646460026,0.07257194662242641,0.09150809442338644
50/50,C1,normalized_retention,194.28571428571428,k,morris,mu_star,0.08530897135272192,,
50/50,C1,normalized_retention,194.28571428571428,k,morris,sigma,0.01941011388492978,,
50/50,C1,normalized_retention,194.28571428571428,alpha,sobol,first,0.9179890092127967,0.9082762907472753,0.9267542465110362
50/50,C1,normalized_retention,194.28571428571428,alpha,sobol,total,0.8988105673001763,0.8045513064498084,0.9936346039751428
50/50,C1,normalized_retention,194.28571428571428,alpha,morris,mu_star,0.2717636859271741,,
50/50,C1,normalized_retention,194.28571428571428,alpha,morris,sigma,0.04680268093608399,,
50/50,C1,normalized_retention,194.28571428571428,f_inf,sobol,first,-0.014530567433406638,-0.1189323461503439,0.09669804225413998
50/50,C1,normalized_retention,194.28571428571428,f_inf,sobol,total,2.978655366248781e-14,2.6175447205536962e-14,3.4447405472193345e-14
50/50,C1,normalized_retention,194.28571428571428,f_inf,morris,mu_star,5.0731157633099325e-08,,
50/50,C1,normalized_retention,194.28571428571428,f_inf,morris,sigma,1.975350595426988e-08,,
50/50,C1,normalized_retention,205.71428571428572,k,sobol,first,0.07701408378459873,-0.01195542512527397,0.17548727302753364
50/50,C1,normalized_retention,205.71428571428572,k,sobol,total,0.07996344295545042,0.0708654544590523,0.0893871253143927
50/50,C1,normalized_retention,205.71428571428572,k,morris,mu_star,0.08698292030008435,,
50/50,C1,normalized_retention,205.71428571428572,k,morris,sigma,0.019572093985215137,,
50/50,C1,normalized_retention,205.71428571428572,alpha,sobol,first,0.9199124369689233,0.9103867285691586,0.9284363003174287
50/50,C1,normalized_retention,205.71428571428572,alpha,sobol,total,0.9007849043060095,0.806459925963972,0.9955021284878407
50/50,C1,normalized_retention,205.71428571428572,alpha,morris,mu_star,0.28066114179702334,,
50/50,C1,normalized_retention,205.71428571428572,alpha,morris,sigma,0.04781539666480304,,
50/50,C1,normalized_retention,205.71428571428572,f_inf,sobol,first,-0.014313884668269772,-0.11850383056622153,0.0968450875134097
50/50,C1,normalized_retention,205.71428571428572,f_inf,sobol,total,2.9642913153330244e-14,2.604964388783211e-14,3.427639911331373e-14
50/50,C1,normalized_retention,205.71428571428572,f_inf,morris,mu_star,5.2204747807982345e-08,,
50/50,C1,normalized_retention,205.71428571428572,f_inf,morris,sigma,2.034674158559987e-08,,
50/50,C1,normalized_retention,217.14285714285714,k,sobol,first,0.07556908318937672,-0.01340183042734867,0.1738929573391864
50/50,C1,normalized_retention,217.14285714285714,k,sobol,total,0.07818442520887862,0.06928968276087043,0.08742911936143288
50/50,C1,normalized_retention,217.14285714285714,k,morris,mu_star,0.08854309541797496,,
50/50,C1,normalized_retention,217.14285714285714,k,morris,sigma,0.01969164872539538,,
50/50,C1,normalized_retention,217.14285714285714,alpha,sobol,first,0.9216914266669459,0.9123404054056611,0.9299895688105533
50/50,C1,normalized_retention,217.14285714285714,alpha,sobol,total,0.902626853887191,0.8079236101941438,0.9972324950164262
50/50,C1,normalized_retention,217.14285714285714,alpha,morris,mu_star,0.2891661140441942,,
50/50,C1,normalized_retention,217.14285714285714,alpha,morris,sigma,0.0487199861109083,,
50/50,C1,normalized_retention,217.14285714285714,f_inf,sobol,first,-0.01412608153452033,-0.1181143492336772,0.09695712601203015
50/50,C1,normalized_retention,217.14285714285714,f_inf,sobol,total,2.9525595360149706e-14,2.5947535438410705e-14,3.413762802007582e-14
50/50,C1,normalized_retention,217.14285714285714,f_inf,morris,mu_star,5.362405826880856e-08,,
50/50,C1,normalized_retention,217.14285714285714,f_inf,morris,sigma,2.0911480344316334e-08,,
50/50,C1,normalized_retention,228.57142857142858,k,sobol,first,0.07423084872392982,-0.014735307173261524,0.17239096483578265
50/50,C1,normalized_retention,228.57142857142858,k,sobol,total,0.07653182707596264,0.0678282279335626,0.08559663549653376
50/50,C1,normalized_retention,228.57142857142858,k,morris,mu_star,0.08999899472512402,,
50/50,C1,normalized_retention,228.57142857142858,k,morris,sigma,0.01977298703929071,,
50/50,C1,normalized_retention,228.57142857142858,alpha,sobol,first,0.9233439327017268,0.914156703173755,0.9314302644167388
50/50,C1,normalized_retention,228.57142857142858,alpha,sobol,total,0.9043527866219286,0.8092908714177399,0.9988425606728522
50/50,C1,normalized_retention,228.57142857142858,alpha,morris,mu_star,0.29730432430467874,,
50/50,C1,normalized_retention,228.57142857142858,alpha,morris,sigma,0.04952415256877678,,
50/50,C1,normalized_retention,228.57142857142858,f_inf,sobol,first,-0.013963341388387285,-0.11775931350352602,0.09703902020039416
50/50,C1,normalized_retention,228.57142857142858,f_inf,sobol,total,2.943098822084976e-14,2.5865860191214477e-14,3.40293880813225e-14
50/50,C1,normalized_retention,228.57142857142858,f_inf,morris,mu_star,5.499302730693767e-08,,
50/50,C1,normalized_retention,228.57142857142858,f_inf,morris,sigma,2.144970190220557e-08,,
50/50,C1,normalized_retention,240.0,k,sobol,first,0.0729862984491354,-0.01597139479306109,0.1709704972286079
50/50,C1,normalized_retention,240.0,k,sobol,total,0.07499075239390728,0.06646748875198896,0.08386670130625097
50/50,C1,normalized_retention,240.0,k,morris,mu_star,0.09135902409813589,,
50/50,C1,normalized_retention,240.0,k,morris,sigma,0.019819873937076907,,
50/50,C1,normalized_retention,240.0,alpha,sobol,first,0.924884858861346,0.9158517250491959,0.9327718280078208
50/50,C1,normalized_retention,240.0,alpha,sobol,total,0.9059762697880656,0.8105731919980887,1.0003279685178654
50/50,C1,normalized_retention,240.0,alpha,morris,mu_star,0.30509898461730145,,
50/50,C1,normalized_retention,240.0,alpha,morris,sigma,0.05023491960039403,,
50/50,C1,normalized_retention,240.0,f_inf,sobol,first,-0.013822471927182223,-0.11743484313724392,0.09709480457726513
50/50,C1,normalized_retention,240.0,f_inf,sobol,total,2.9356121807260744e-14,2.5801938114347527e-14,3.394301884497456e-14
50/50,C1,normalized_retention,240.0,f_inf,morris,mu_star,5.631514763265733e-08,,
50/50,C1,normalized_retention,240.0,f_inf,morris,sigma,2.1963186905928477e-08,,
50/50,C1,normalized_retention,251.42857142857144,k,sobol,first,0.07182452542637441,-0.017121444815524082,0.16962255040493585
50/50,C1,normalized_retention,251.42857142857144,k,sobol,total,0.07354871392739035,0.0651960752327479,0.08224875523725966
50/50,C1,normalized_retention,251.42857142857144,k,morris,mu_star,0.0926306630985128,,
50/50,C1,normalized_retention,251.42857142857144,k,morris,sigma,0.019835690349580094,,
50/50,C1,normalized_retention,251.42857142857144,alpha,sobol,first,0.926326699401176,0.9174389818563599,0.9340255132663091
50/50,C1,normalized_retention,251.42857142857144,alpha,sobol,total,0.9075086605010596,0.8117801740816197,1.0017209616220573
50/50,C1,normalized_retention,251.42857142857144,alpha,morris,mu_star,0.3125711350413897,,
50/50,C1,normalized_retention,251.42857142857144,alpha,morris,sigma,0.05085870912825469,,
50/50,C1,normalized_retention,251.42857142857144,f_inf,sobol,first,-0.013700780762451403,-0.11713763108956919,0.09712785674451274
50/50,C1,normalized_retention,251.42857142857144,f_inf,sobol,total,2.9298530004858315e-14,2.5753545197889122e-14,3.387579866629587e-14
50/50,C1,normalized_retention,251.42857142857144,f_inf,morris,mu_star,5.759353495365938e-08,,
50/50,C1,normalized_retention,251.42857142857144,f_inf,morris,sigma,2.2453544316274642e-08,,
50/50,C1,normalized_retention,262.8571428571429,k,sobol,first,0.07073635332972772,-0.018195008126600548,0.16833954560143113
50/50,C1,normalized_retention,262.8571428571429,k,sobol,total,0.07219515009626604,0.06400436341992248,0.08073077898956083
50/50,C1,normalized_retention,262.8571428571429,k,morris,mu_star,0.09382059948217472,,
50/50,C1,normalized_retention,262.8571428571429,k,morris,sigma,0.019823483048473874,,
50/50,C1,normalized_retention,262.8571428571429,alpha,sobol,first,0.9276800223759778,0.9189299101183646,0.9352008269508748
50/50,C1,normalized_retention,262.8571428571429,alpha,sobol,total,0.9089595521746998,0.8129199202667927,1.0030316000294695
50/50,C1,normalized_retention,262.8571428571429,alpha,morris,mu_star,0.31973992332087076,,
50/50,C1,normalized_retention,262.8571428571429,alpha,morris,sigma,0.051401408327430675,,
50/50,C1,normalized_retention,262.8571428571429,f_inf,sobol,first,-0.013595980118160433,-0.11686483882668414,0.09713690392234497
50/50,C1,normalized_retention,262.8571428571429,f_inf,sobol,total,2.925614677802375e-14,2.571881926905936e-14,3.3825445421523236e-14
50/50,C1,normalized_retention,262.8571428571429,f_inf,morris,mu_star,5.883098337655657e-08,,
50/50,C1,normalized_retention,262.8571428571429,f_inf,morris,sigma,2.2922233810697133e-08,,
50/50,C1,normalized_retention,274.2857142857143,k,sobol,first,0.06971399803167422,-0.019200187273670666,0.1671150490330469
50/50,C1,normalized_retention,274.2857142857143,k,sobol,total,0.07092105550190475,0.06288415529877499,0.07930253117274494
50/50,C1,normalized_retention,274.2857142857143,k,morris,mu_star,0.09493483936132774,,
50/50,C1,normalized_retention,274.2857142857143,k,morris,sigma,0.019786006493808555,,
50/50,C1,normalized_retention,274.2857142857143,alpha,sobol,first,0.9289538391359184,0.9203342685138387,0.9363563487840418
50/50,C1,normalized_retention,274.2857142857143,alpha,sobol,total,0.9103371152154535,0.8141464218642231,1.004268432293923
50/50,C1,normalized_retention,274.2857142857143,alpha,morris,mu_star,0.3266228384021772,,
50/50,C1,normalized_retention,274.2857142857143,alpha,morris,sigma,0.05186842707656281,,
50/50,C1,normalized_retention,274.2857142857143,f_inf,sobol,first,-0.013506112832991857,-0.11661401412195176,0.09712438553845046
50/50,C1,normalized_retention,274.2857142857143,f_inf,sobol,total,2.922722730543824e-14,2.5696188576216404e-14,3.379003028680431e-14
50/50,C1,normalized_retention,274.2857142857143,f_inf,morris,mu_star,6.003001059157187e-08,,
50/50,C1,normalized_retention,274.2857142857143,f_inf,morris,sigma,2.3370584569902813e-08,,
50/50,C1,normalized_retention,285.7142857142857,k,sobol,first,0.06875080660271005,-0.019943232993632674,0.165943556096867
50/50,C1,normalized_retention,285.7142857142857,k,sobol,total,0.06971869485154801,0.06182841568130782,0.07795522003246758
50/50,C1,normalized_retention,285.7142857142857,k,morris,mu_star,0.09597879820343967,,
50/50,C1,normalized_retention,285.7142857142857,k,morris,sigma,0.019725758343257207,,
50/50,C1,normalized_retention,285.7142857142857,alpha,sobol,first,0.9301558904353062,0.9216604451354772,0.9374653984379725
50/50,C1,normalized_retention,285.7142857142857,alpha,sobol,total,0.9116483604412327,0.8153316200114805,1.0054387772412252
50/50,C1,normalized_retention,285.7142857142857,alpha,morris,mu_star,0.3332359071934506,,
50/50,C1,normalized_retention,285.7142857142857,alpha,morris,sigma,0.05226474769698168,,
50/50,C1,normalized_retention,285.7142857142857,f_inf,sobol,first,-0.013429494274437515,-0.11638302593971576,0.09709656346952165
50/50,C1,normalized_retention,285.7142857142857,f_inf,sobol,total,2.9210287101969834e-14,2.568431651930392e-14,3.376791092296289e-14
50/50,C1,normalized_retention,285.7142857142857,f_inf,morris,mu_star,6.119289531758554e-08,,
50/50,C1,normalized_retention,285.7142857142857,f_inf,morris,sigma,2.379981085649095e-08,,
50/50,C1,normalized_retention,297.14285714285717,k,sobol,first,0.0678410536321884,-0.02048768868869195,0.1648203232740471
50/50,C1,normalized_retention,297.14285714285717,k,sobol,total,0.06858137890503951,0.06083106629795481,0.07668124719286107
50/50,C1,normalized_retention,297.14285714285717,k,morris,mu_star,0.09695737678475963,,
50/50,C1,normalized_retention,297.14285714285717,k,morris,sigma,0.019645009617948052,,
50/50,C1,normalized_retention,297.14285714285717,alpha,sobol,first,0.9312928705373082,0.9229156983891268,0.9385150491174543
50/50,C1,normalized_retention,297.14285714285717,alpha,sobol,total,0.9128993450692016,0.8164635739887625,1.006548943997639
50/50,C1,normalized_retention,297.14285714285717,alpha,morris,mu_star,0.3395938613821734,,
50/50,C1,normalized_retention,297.14285714285717,alpha,morris,sigma,0.052594968223613425,,
50/50,C1,normalized_retention,297.14285714285717,f_inf,sobol,first,-0.013364666257120073,-0.11616792509851492,0.09705522496654745
50/50,C1,normalized_retention,297.14285714285717,f_inf,sobol,total,2.9204054727122436e-14,2.568205887376056e-14,3.375767971025099e-14
50/50,C1,normalized_retention,297.14285714285717,f_inf,morris,mu_star,6.232170802755732e-08,,
50/50,C1,normalized_retention,297.14285714285717,f_inf,morris,sigma,2.4211025434352648e-08,,
50/50,C1,normalized_retention,308.57142857142856,k,sobol,first,0.06697978070866051,-0.020984650301981433,0.16374123587352304
50/50,C1,normalized_retention,308.57142857142856,k,sobol,total,0.06750328709245412,0.059886822931586564,0.07547400486250076
50/50,C1,normalized_retention,308.57142857142856,k,morris,mu_star,0.09787502485565151,,
50/50,C1,normalized_retention,308.57142857142856,k,morris,sigma,0.0195458306209981,,
50/50,C1,normalized_retention,308.57142857142856,alpha,sobol,first,0.93237060461446,0.9241063478402852,0.9395106944096789
50/50,C1,normalized_retention,308.57142857142856,alpha,sobol,total,0.9140953355040686,0.8175470037017619,1.0076044056475004
50/50,C1,normalized_retention,308.57142857142856,alpha,morris,mu_star,0.34571027995191783,,
50/50,C1,normalized_retention,308.57142857142856,alpha,morris,sigma,0.05286334014035532,,
50/50,C1,normalized_retention,308.57142857142856,f_inf,sobol,first,-0.013310360099196616,-0.11596625563110013,0.09700191668330002
50/50,C1,normalized_retention,308.57142857142856,f_inf,sobol,total,2.920743445196042e-14,2.56884299785425e-14,3.3764365197358574e-14
50/50,C1,normalized_retention,308.57142857142856,f_inf,morris,mu_star,6.341833698603195e-08,,
50/50,C1,normalized_retention,308.57142857142856,f_inf,morris,sigma,2.4605250879104137e-08,,
50/50,C1,normalized_retention,320.0,k,sobol,first,0.06616266845372043,-0.02143871040945819,0.16294733209393097
50/50,C1,normalized_retention,320.0,k,sobol,total,0.06647932576289205,0.0589910653188758,0.0743277138348713
50/50,C1,normalized_retention,320.0,k,morris,mu_star,0.09873579512286115,,
50/50,C1,normalized_retention,320.0,k,morris,sigma,0.01943011325509636,,
50/50,C1,normalized_retention,320.0,alpha,sobol,first,0.9333941905517489,0.9252379268868617,0.9404569350427441
50/50,C1,normalized_retention,320.0,alpha,sobol,total,0.9152409373631496,0.8185860338549266,1.0086099377483457
50/50,C1,normalized_retention,320.0,alpha,morris,mu_star,0.35159771169413373,,
50/50,C1,normalized_retention,320.0,alpha,morris,sigma,0.05307380156951309,,
50/50,C1,normalized_retention,320.0,f_inf,sobol,first,-0.013265466839231355,-0.11577970383051191,0.09693798373285467
50/50,C1,normalized_retention,320.0,f_inf,sobol,total,2.921947657784867e-14,2.570257591013899e-14,3.378146069085814e-14
50/50,C1,normalized_retention,320.0,f_inf,morris,mu_star,6.448451011498158e-08,,
50/50,C1,normalized_retention,320.0,f_inf,morris,sigma,2.498342934278508e-08,,
50/50,C1,normalized_retention,331.42857142857144,k,sobol,first,0.06538593380172975,-0.021853880602209618,0.1624450382406239
50/50,C1,normalized_retention,331.42857142857144,k,sobol,total,0.06550501384069213,0.05813973230988753,0.07323729284552284
50/50,C1,normalized_retention,331.42857142857144,k,morris,mu_star,0.09954338910506608,,
50/50,C1,normalized_retention,331.42857142857144,k,morris,sigma,0.019299590377507326,,
50/50,C1,normalized_retention,331.42857142857144,alpha,sobol,first,0.9343681133078602,0.9263153059639379,0.9413578211682385
50/50,C1,normalized_retention,331.42857142857144,alpha,sobol,total,0.9163402000612948,0.8195842881949947,1.0095697296488442
50/50,C1,normalized_retention,331.42857142857144,alpha,morris,mu_star,0.357267781012464,,
50/50,C1,normalized_retention,331.42857142857144,alpha,morris,sigma,0.05323000646266927,,
50/50,C1,normalized_retention,331.42857142857144,f_inf,sobol,first,-0.013229012919269811,-0.11560697442767826,0.09686460137831844
50/50,C1,normalized_retention,331.42857142857144,f_inf,sobol,total,2.9239353635888375e-14,2.5723752943182832e-14,3.380745777656874e-14
50/50,C1,normalized_retention,331.42857142857144,f_inf,morris,mu_star,6.552181335828245e-08,,
50/50,C1,normalized_retention,331.42857142857144,f_inf,morris,sigma,2.5346431023149248e-08,,
50/50,C1,normalized_retention,342.8571428571429,k,sobol,first,0.06464624672325647,-0.022233682203758875,0.16197162600432652
50/50,C1,normalized_retention,342.8571428571429,k,sobol,total,0.06457638985090251,0.057329236667264076,0.07219825238479728
50/50,C1,normalized_retention,342.8571428571429,k,morris,mu_star,0.10030119641979493,,
50/50,C1,normalized_retention,342.8571428571429,k,morris,sigma,0.019155852642699617,,
50/50,C1,normalized_retention,342.8571428571429,alpha,sobol,first,0.9352963379121079,0.9273427928241695,0.9422169357270883
50/50,C1,normalized_retention,342.8571428571429,alpha,sobol,total,0.9173967018581578,0.8205449661752938,1.010283260023149
50/50,C1,normalized_retention,342.8571428571429,alpha,morris,mu_star,0.3627312799069978,,
50/50,C1,normalized_retention,342.8571428571429,alpha,morris,sigma,0.0533353504277937,,
50/50,C1,normalized_retention,342.8571428571429,f_inf,sobol,first,-0.013200140222457302,-0.1154469152891872,0.09678280085018154
50/50,C1,normalized_retention,342.8571428571429,f_inf,sobol,total,2.926634116258366e-14,2.5751310179967816e-14,3.384153826534899e-14
50/50,C1,normalized_retention,342.8571428571429,f_inf,morris,mu_star,6.65317068312965e-08,,
50/50,C1,normalized_retention,342.8571428571429,f_inf,morris,sigma,2.5695061289326472e-08,,
50/50,C1,normalized_retention,354.2857142857143,k,sobol,first,0.06394066226424044,-0.02258122024107446,0.16152465560451887
50/50,C1,normalized_retention,354.2857142857143,k,sobol,total,0.06368993574613369,0.05653150043641081,0.07120607213202064
50/50,C1,normalized_retention,354.2857142857143,k,morris,mu_star,0.1010123286001188,,
50/50,C1,normalized_retention,354.2857142857143,k,morris,sigma,0.01900036320559782,,
50/50,C1,normalized_retention,354.2857142857143,alpha,sobol,first,0.936182385679147,0.9283242147550819,0.9429873818087046
50/50,C1,normalized_retention,354.2857142857143,alpha,sobol,total,0.9184136193962503,0.8214709056147524,1.0108903115753565
50/50,C1,normalized_retention,354.2857142857143,alpha,morris,mu_star,0.36799824825912336,,
50/50,C1,normalized_retention,354.2857142857143,alpha,morris,sigma,0.0533929936459976,,
50/50,C1,normalized_retention,354.2857142857143,f_inf,sobol,first,-0.013178089627756684,-0.1152984978686498,0.09669349053085179
50/50,C1,normalized_retention,354.2857142857143,f_inf,sobol,total,2.9299801927740224e-14,2.578467526123399e-14,3.3882982281062156e-14
50/50,C1,normalized_retention,354.2857142857143,f_inf,morris,mu_star,6.751553820183442e-08,,
50/50,C1,normalized_retention,354.2857142857143,f_inf,morris,sigma,2.6030067220540394e-08,,
50/50,C1,normalized_retention,365.7142857142857,k,sobol,first,0.06326656461032365,-0.022899244282011094,0.16110196501152937
50/50,C1,normalized_retention,365.7142857142857,k,sobol,total,0.0628425140230511,0.05576345161327308,0.07025713834231237
50/50,C1,normalized_retention,365.7142857142857,k,morris,mu_star,0.10167964838551777,,
50/50,C1,normalized_retention,365.7142857142857,k,morris,sigma,0.018834470693234226,,
50/50,C1,normalized_retention,365.7142857142857,alpha,sobol,first,0.9370293971028194,0.9292629864737789,0.9436910051283931
50/50,C1,normalized_retention,365.7142857142857,alpha,sobol,total,0.9193937850322134,0.8223646344226924,1.0114714152442343
50/50,C1,normalized_retention,365.7142857142857,alpha,morris,mu_star,0.3730780442273664,,
50/50,C1,normalized_retention,365.7142857142857,alpha,morris,sigma,0.05340588129576769,,
50/50,C1,normalized_retention,365.7142857142857,f_inf,sobol,first,-0.013162187281852589,-0.11516080076548758,0.0965974734827361
50/50,C1,normalized_retention,365.7142857142857,f_inf,sobol,total,2.9339173146644776e-14,2.5823342921638844e-14,3.393115390516442e-14
50/50,C1,normalized_retention,365.7142857142857,f_inf,morris,mu_star,6.847455458064421e-08,,
50/50,C1,normalized_retention,365.7142857142857,f_inf,morris,sigma,2.6352143037946933e-08,,
50/50,C1,normalized_retention,377.14285714285717,k,sobol,first,0.06262162081489087,-0.02319019880851267,0.16070163068496793
50/50,C1,normalized_retention,377.14285714285717,k,sobol,total,0.06203131549387571,0.05502830750266534,0.06934889872492662
50/50,C1,normalized_retention,377.14285714285717,k,morris,mu_star,0.10230579519768838,,
50/50,C1,normalized_retention,377.14285714285717,k,morris,sigma,0.018659420552192135,,
50/50,C1,normalized_retention,377.14285714285717,alpha,sobol,first,0.9378401841118595,0.9301621665764529,0.9443638474816733
50/50,C1,normalized_retention,377.14285714285717,alpha,sobol,total,0.9203397344156324,0.8232284134569474,1.0120285612170672
50/50,C1,normalized_retention,377.14285714285717,alpha,morris,mu_star,0.3779794062768595,,
50/50,C1,normalized_retention,377.14285714285717,alpha,morris,sigma,0.05337676177683694,,
50/50,C1,normalized_retention,377.14285714285717,f_inf,sobol,first,-0.013151833124758427,-0.11503299588073439,0.0964954620711066
50/50,C1,normalized_retention,377.14285714285717,f_inf,sobol,total,2.9383955735573974e-14,2.5866865188457773e-14,3.398548899962398e-14
50/50,C1,normalized_retention,377.14285714285717,f_inf,morris,mu_star,6.940991250509176e-08,,
50/50,C1,normalized_retention,377.14285714285717,f_inf,morris,sigma,2.666193517704093e-08,,
50/50,C1,normalized_retention,388.57142857142856,k,sobol,first,0.06200374223960892,-0.023456265098055203,0.16032193480360582
50/50,C1,normalized_retention,388.57142857142856,k,sobol,total,0.06125381561275653,0.05433654401067403,0.06847849771477474
50/50,C1,normalized_retention,388.57142857142856,k,morris,mu_star,0.10289320730612479,,
50/50,C1,normalized_retention,388.57142857142856,k,morris,sigma,0.01847636515222146,,
50/50,C1,normalized_retention,388.57142857142856,alpha,sobol,first,0.9386172737621278,0.9310245047499907,0.9450081000162417
50/50,C1,normalized_retention,388.57142857142856,alpha,sobol,total,0.9212537462084525,0.8240642723768864,1.0125635264597683
50/50,C1,normalized_retention,388.57142857142856,alpha,morris,mu_star,0.38271050801481127,,
